y;X1;X2;X3;X4;X5;X6;X7;X8
1.00;0.58;0.6;0.769230769;0.416666667;0.666666667;1.586206897;0;0.875
0.00;0.58;0.35483871;0.375;0.333333333;0.25;0.685279188;1;0.6
0.00;0.58;0.59375;0.8125;0.375;0.625;1.459259259;0;0.85
0.00;0.33;0.194444444;0.333333333;0.055555556;0.333333333;0.768518519;1;0.083333333
1.00;0.5;0.305555556;0.368421053;0.235294118;0.393939394;1.301204819;0;0.416666667
0.00;0.42;0.166666667;0.166666667;0.166666667;0.365853659;1.113402062;1;0
1.00;0.5;0.277777778;0.333333333;0.222222222;0.292682927;0.898148148;0;0.25
0.00;0.58;0.583333333;0.611111111;0.555555556;0.121621622;0.773195876;1;0.833333333
0.00;0.58;0.583333333;0.526315789;0.647058824;0.635135135;1.293333333;0;0.75
0.00;0.17;0.25;0.277777778;0.222222222;0.205128205;1.185185185;1;0.166666667
1.00;0.5;0.305555556;0.277777778;0.333333333;0.538461538;0.84375;0;0.333333333
0.00;0.5;0.266666667;0.285714286;0.25;0.8;1.3;1;0.333333333
1.00;0.42;0.233333333;0.266666667;0.2;0.2;0.769230769;0;0
0.00;0.5;0.37037037;0.461538462;0.285714286;0.363636364;1;1;0.4375
0.00;0.42;0.296296296;0.5;0.076923077;0.181818182;1;0;0.25
1.00;0.42;0.428571429;0.529411765;0.333333333;0.264150943;0.5125;1;0.6
0.00;0.75;0.6;0.611111111;0.588235294;0.660377358;1.951219512;0;0.85
0.00;0.5;0.382352941;0.411764706;0.352941176;0.310344828;0.713513514;1;0.611111111
1.00;0.42;0.382352941;0.411764706;0.352941176;0.413793103;1.401515152;0;0.666666667
1.00;0.58;0.352941176;0.352941176;0.352941176;0.381818182;0.824561404;1;0.555555556
0.00;0.42;0.411764706;0.529411765;0.294117647;0.363636364;1.212765957;0;0.722222222
1.00;0.67;0.4375;0.5;0.375;0.421052632;0.866028708;1;0.777777778
0.00;0.08;0.5;0.470588235;0.533333333;0.315789474;1.154696133;0;0.833333333
1.00;0.83;0.7;0.833333333;0.5;0.5;1.216931217;1;0.933333333
0.00;0.5;0.333333333;0.2;0.5;0.166666667;0.82173913;0;0.533333333
1.00;0.83;0.8;0.857142857;0.75;0.575757576;1.682926829;1;0.916666667
0.00;0.75;0.384615385;0.571428571;0.166666667;0.181818182;0.594202899;0;0.583333333
0.00;0.33;0.388888889;0.5;0.25;0;0.658767773;1;0.222222222
0.00;0.58;0.555555556;0.888888889;0.222222222;1;1.517985612;0;0.722222222
1.00;0.75;0.333333333;0.222222222;0.444444444;0;1.314606742;1;0.611111111
0.00;0.42;0.277777778;0.4;0.125;0.333333333;0.760683761;0;0.444444444
1.00;0.67;0.447368421;0.631578947;0.263157895;0;1.178294574;1;0.8
0.00;0.58;0.526315789;0.578947368;0.473684211;0.5;0.848684211;0;0.95
0.00;0.83;0.578947368;0.631578947;0.526315789;0.5;0.974747475;1;0.8
0.00;0.42;0.710526316;0.736842105;0.684210526;0.5;1.025906736;0;0.95
1.00;0.42;0.285714286;0.333333333;0.25;0.454545455;0.683823529;1;0.166666667
0.00;0.33;0.357142857;0.25;0.5;0.454545455;1.462365591;0;0.333333333
0.00;0.67;0.636363636;0.5;0.8;0.428571429;1;1;0.875
0.00;0.83;0.636363636;0.833333333;0.4;0.285714286;1;0;0.75
1.00;0.42;0.428571429;0.428571429;0.428571429;0.428571429;1.097902098;1;0.6
0.00;0.67;0.428571429;0.571428571;0.285714286;0.285714286;0.910828025;0;0.5
1.00;0.42;0.214285714;0.285714286;0.142857143;0;1.14516129;1;0
0.00;0.25;0.230769231;0.333333333;0.142857143;1;0.873239437;0;0.25
0.00;0.83;0.642857143;1;0.285714286;0.6;0.869158879;1;0.666666667
1.00;0.58;0.428571429;0.555555556;0.2;0.2;1.150537634;0;0.583333333
1.00;0.92;0.444444444;0.333333333;0.666666667;0.523809524;2.44;1;0.666666667
0.00;0.42;0.222222222;0.25;0.2;0.380952381;0.409836066;0;0.083333333
1.00;0.67;0.3125;0.142857143;0.444444444;0.066666667;0.614754098;1;0.375
0.00;0.5;0.333333333;0.333333333;0.333333333;0.6;1.626666667;0;0.625
1.00;0.58;0.428571429;1;0;0;0.703703704;1;0.444444444
0.00;1;0.857142857;0.666666667;1;0.571428571;1.421052632;0;0.666666667
0.00;0.5;0.357142857;0.5;0.25;0.4;0.861111111;1;0.5
0.00;0.58;0.384615385;0.5;0.285714286;0.266666667;1.161290323;0;0.666666667
0.00;0.42;0.230769231;0.142857143;0.333333333;0.307692308;0.755244755;1;0.083333333
1.00;0.67;0.571428571;0.714285714;0.428571429;0.384615385;1.324074074;0;0.833333333
1.00;0.42;0.25;0.333333333;0.2;0.4;0.369747899;1;0.083333333
0.00;0.67;0.5;0.8;0;0.4;2.704545455;0;0.416666667
0.00;0.75;0.666666667;0.8;0.5;1;0.729508197;1;0.75
0.00;0.75;0.666666667;0.75;0.6;0;1.370786517;0;0.833333333
1.00;0.58;0.428571429;0.25;0.666666667;1;1.857142857;1;0.666666667
0.00;0.25;0.153846154;0.333333333;0;0;0.538461538;0;0
0.00;0.5;0.461538462;0.666666667;0.285714286;0;0.688715953;1;0.5
1.00;0.92;0.785714286;0.857142857;0.714285714;1;1.451977401;0;0.916666667
0.00;0.17;0.166666667;0.2;0.142857143;0;1.515151515;1;0.25
1.00;0.17;0.083333333;0.166666667;0;0;0.66;0;0.125
0.00;0.33;0.266666667;0.285714286;0.25;0.272727273;0.420289855;1;0.4
0.00;0.92;0.533333333;0.5;0.571428571;0.545454545;2.379310345;0;0.8
0.00;0.75;0.636363636;0.5;0.8;0.636363636;0.723484848;1;0.375
1.00;0.92;0.818181818;0.8;0.833333333;0.363636364;1.382198953;0;0.875
0.00;0.33;0.421052632;0.444444444;0.4;0.571428571;0.613756614;1;0.5
0.00;0.42;0.368421053;0.5;0.222222222;0.285714286;1.629310345;0;0.388888889
0;0.25;0.222222222;0.25;0.2;0.333333333;0.208530806;1;0.166666667
1;0.5;0.444444444;0.8;0;0.666666667;4.795454545;0;0.416666667
1;0.83;0.666666667;0.5;0.8;0.5;1.3125;1;0.583333333
0;0.5;0.333333333;0.6;0;0.5;0.761904762;0;0.416666667
0;0.42;0.166666667;0.25;0.1;0.5625;1.23880597;1;0
1;0.58;0.266666667;0.125;0.428571429;0.3125;0.807228916;0;0.125
0;0.33;0.166666667;0;0.333333333;0.1875;1.724137931;1;0.5
1;0.33;0.083333333;0;0.2;0.5;0.58;0;0.375
0;0.5;0.275862069;0.285714286;0.266666667;0;0.801652893;1;0.1875
1;0.33;0.448275862;0.733333333;0.142857143;1;1.24742268;0;0.6875
1;0.25;0.3;0;0.5;0.5;1.153846154;1;0.25
0;0.67;0.4;0.6;0.2;0.5;0.866666667;0;0.416666667
1;0.58;0.75;0.875;0.625;0.142857143;1.293333333;1;0.9
0;0.67;0.5;0.5;0.5;0.714285714;0.773195876;0;0.6
0;0.83;0.37037037;0.428571429;0.307692308;0.571428571;1.44;1;0.611111111
0;0.58;0.259259259;0.357142857;0.153846154;0.285714286;0.694444444;0;0.222222222
1;0.5;0.333333333;0.307692308;0.357142857;0.111111111;0.728971963;1;0.5
0;0.5;0.37037037;0.461538462;0.285714286;0.555555556;1.371794872;0;0.555555556
0;0.33;0.153846154;0.142857143;0.166666667;0.652173913;0.298701299;1;0.25
1;0.67;0.307692308;0.5;0.142857143;0.304347826;3.347826087;0;0.5
0;0.42;0.5;0.5;0.5;0;1.388888889;1;0.75
0;0.5;0.416666667;0.833333333;0;1;0.72;0;0.7
0;0.42;0.263157895;0.555555556;0;0;0.753968254;1;0.083333333
0;0.67;0.473684211;0.6;0.333333333;1;1.326315789;0;0.916666667
1;0.33;0.066666667;0;0.142857143;0.277777778;0.511450382;1;0
0;0.25;0.25;0.333333333;0.142857143;0.472222222;1.955223881;0;0.25
1;0.58;0.4;0.571428571;0.25;0.245901639;0.515463918;1;0.75
0;0.83;0.705882353;0.75;0.666666667;0.508196721;1.94;0;0.916666667
0;0.33;0.1875;0.125;0.25;0.157894737;0.671755725;1;0.1
1;0.42;0.375;0.5;0.25;0.631578947;1.488636364;0;0.5
1;0.92;0.75;0.5;1;0.5;0.931428571;1;0.875
0;0.58;0.625;0.6;0.666666667;0.166666667;1.073619632;0;0.625
0;0.5;0.3125;0.5;0.125;0.5;1.2;1;0.333333333
1;0.5;0.3125;0.25;0.375;0.5;0.833333333;0;0.5
0;0.17;0.235294118;0.2;0.285714286;0.777777778;0.824561404;1;0.071428571
1;0.5;0.294117647;0.333333333;0.25;0.222222222;1.212765957;0;0.285714286
0;0.67;0.823529412;0.8;0.857142857;1;1.510416667;1;0.928571429
1;0.83;0.8125;0.8;0.833333333;0;0.662068966;0;0.785714286
1;0.67;0.684210526;0.777777778;0.6;0.448275862;0.835978836;1;0.916666667
0;0.67;0.578947368;0.7;0.444444444;0.310344828;1.196202532;0;0.75
0;0.67;0.4;0.4;0.4;0.421052632;0.708333333;1;0.583333333
1;1;0.5;0.428571429;0.666666667;0.263157895;1.411764706;0;0.916666667
0;0.42;0.214285714;0.333333333;0.125;0.433333333;0.699300699;1;0.125
0;0.58;0.285714286;0.428571429;0.142857143;0.433333333;1.43;0;0.3125
0;0.58;0.5;0.571428571;0.428571429;0.428571429;0.813471503;1;0.6875
0;0.33;0.5;0.571428571;0.428571429;0.285714286;1.229299363;0;0.625
0;1;0.857142857;0.75;1;0;1.389105058;1;0.8
0;0.75;0.857142857;1;0.75;0.5;0.719887955;0;0.9
1;0.83;0.352941176;0.25;0.444444444;0.75;1.134328358;1;0.5
0;0.5;0.222222222;0.3;0.125;0.25;0.881578947;0;0.125
1;0.42;0.357142857;0.285714286;0.428571429;0;0.937984496;1;0.25
0;0.75;0.5;0.285714286;0.714285714;0.75;1.066115702;0;0.75
0;0.25;0.090909091;0;0.166666667;0.461538462;0.535294118;1;0
1;0.33;0.4;0.571428571;0;0.384615385;1.868131868;0;0.4375
0;0.58;0.3125;0.375;0.25;0.2;1;1;0.083333333
0;0.5;0.5;0.444444444;0.571428571;0.533333333;1;0;0.666666667
1;0.67;0.529411765;0.625;0.444444444;0.65;1.35;1;0.833333333
0;0.42;0.352941176;0.375;0.333333333;0.2;0.740740741;0;0.416666667
0;0.5;0.25;0.142857143;0.333333333;0.372093023;0.784431138;1;0.333333333
1;0.42;0.388888889;0.333333333;0.444444444;0.302325581;1.27480916;0;0.666666667
1;0.33;0.1875;0.25;0.125;0.133333333;0.943396226;1;0.166666667
0;0.67;0.4375;0.625;0.25;0.466666667;1.06;0;0.75
1;0.58;0.352941176;0.333333333;0.375;0.244444444;1.653333333;1;0.5
0;0.5;0.125;0.111111111;0.142857143;0.488888889;0.60483871;0;0.083333333
0;0.17;0.235294118;0.333333333;0.125;0.235294118;0.760736196;1;0.25
1;0.83;0.375;0.5;0.25;0.382352941;1.314516129;0;0.583333333
0;0.58;0.307692308;0.5;0.142857143;0.333333333;0.833333333;1;0.55
1;0.5;0.307692308;0.428571429;0.166666667;0.333333333;1.2;0;0.5
0;0.58;0.272727273;0;0.6;0.428571429;0.774390244;1;0.083333333
0;0.67;0.454545455;0.333333333;0.6;0.428571429;1.291338583;0;0.75
1;0.25;0.2;0.4;0;0.384615385;0.923076923;1;0.083333333
0;0.33;0.3;0.166666667;0.5;0.384615385;1.083333333;0;0.333333333
0;0.42;0.3;0.25;0.333333333;0.344827586;0.867052023;1;0.5
0;0.83;0.636363636;0.666666667;0.6;0.448275862;1.153333333;0;0.916666667
0;0.5;0.444444444;0.4;0.5;0.466666667;1.669172932;1;0.583333333
1;0.58;0.333333333;0.5;0.2;0.2;0.599099099;0;0.333333333
0;0.5;0.615384615;0.666666667;0.571428571;0.2;0.906504065;1;0.857142857
0;0.67;0.461538462;0.428571429;0.5;0;1.103139013;0;0.642857143
1;0.67;0.785714286;0.714285714;0.857142857;0.611111111;1.64;1;0.9375
0;0.67;0.5;1;0.125;0.111111111;0.609756098;0;0.625
0;0.58;0.2;0.3;0.1;0.379310345;0.486486486;1;0.166666667
0;0.58;0.55;0.7;0.4;0.344827586;2.055555556;0;0.75
1;0.58;0.363636364;0.333333333;0.4;0.166666667;1.43902439;1;0.5
0;0.33;0.090909091;0.2;0;0.5;0.694915254;0;0
0;0.58;0.235294118;0.25;0.222222222;0.285714286;0.758064516;1;0.2
1;0.67;0.529411765;0.666666667;0.375;0.642857143;1.319148936;0;0.9
0;0.58;0.470588235;0.375;0.555555556;0;0.715151515;1;0.8
0;0.42;0.470588235;0.666666667;0.25;1;1.398305085;0;0.7
1;0.5;0.411764706;0.5;0.333333333;0.5;1.205357143;1;0.5
0;0.33;0.294117647;0.222222222;0.375;0.5;0.82962963;0;0.3
0;0.58;0.411764706;0.375;0.444444444;1;1.24;1;0.6
0;0.33;0.411764706;0.444444444;0.375;0;0.806451613;0;0.4
0;0.67;0.75;1;0.538461538;0.346153846;1.17791411;1;0.8
0;0.75;0.416666667;0.615384615;0.181818182;0.346153846;0.848958333;0;0.6
0;0.42;0.142857143;0.166666667;0.125;0.24;0.938596491;1;0.3125
0;0.92;0.571428571;0.75;0.333333333;0.52;1.065420561;0;0.75
1;0.75;0.357142857;0.5;0.25;0.392857143;1.631578947;1;0.5
0;0.58;0.5;0.25;0.833333333;0.321428571;0.612903226;0;0.6875
0;0.33;0.25;0.333333333;0.166666667;0.666666667;1;1;0.266666667
0;0.75;0.5;0.571428571;0.4;0.333333333;1;0;0.733333333
1;0.33;0.166666667;0;0.333333333;0.5;0.37593985;1;0.133333333
0;0.5;0.416666667;0.4;0.428571429;0.333333333;2.66;0;0.4
0;0.58;0.333333333;0.333333333;0.333333333;0;0.550898204;1;0.3
1;0.5;0.583333333;0.714285714;0.4;1;1.815217391;0;0.7
1;0.67;0.5;0.5;0.5;0;1.27173913;1;0.6
0;0.42;0.333333333;0.666666667;0;0.333333333;0.786324786;0;0.5
1;0.08;0.25;0.6;0;0.333333333;0.646706587;1;0.1
0;0.67;0.583333333;0.666666667;0.5;0.666666667;1.546296296;0;0.8
0;0.5;0.363636364;0.6;0.166666667;0.363636364;1.73;1;0.3
1;0.67;0.545454545;0.833333333;0.2;0.454545455;0.578034682;0;0.7
0;0.33;0.214285714;0.333333333;0.125;0;1;1;0.375
0;0.08;0.142857143;0.111111111;0.2;0.75;1;0;0.0625
1;0.5;0.5;0.4;0.555555556;0.2;1.890625;1;0.5
0;0.33;0.071428571;0.125;0;0.2;0.52892562;0;0
1;0.67;0.384615385;0.166666667;0.571428571;0.4;0.591715976;1;0.55
0;0.58;0.692307692;0.857142857;0.5;0.4;1.69;0;0.95
0;0.58;0.333333333;0.5;0.166666667;0.333333333;1.56;1;0.5
0;0.25;0.25;0.5;0;0.666666667;0.641025641;0;0.1
0;0.42;0.25;0.5;0;0;0.471830986;1;0
1;0.92;0.666666667;0.857142857;0.4;1;2.119402985;0;0.9
1;0.33;0.25;0.4;0.142857143;0.333333333;1.17;1;0.2
0;0.17;0.333333333;0.666666667;0;0.333333333;0.854700855;0;0.4
0;0.75;0.35;0.3;0.4;0.185185185;0.741935484;1;0.416666667
0;0.5;0.5;0.7;0.3;0.703703704;1.347826087;0;0.666666667
1;0.58;0.2;0.375;0;0.227272727;0.8;1;0.0625
0;0.42;0.2;0.428571429;0;0.5;1.25;0;0.125
0;0.08;0.142857143;0.166666667;0.125;0;1;1;0.0625
0;0.42;0.214285714;0.125;0.333333333;1;1;0;0.4375
1;0.67;0.357142857;0.428571429;0.285714286;0.333333333;1.123966942;1;0.55
0;0.58;0.428571429;0.857142857;0;0.333333333;0.889705882;0;0.8
0;0.58;0.428571429;0.428571429;0.428571429;0.4;1.336448598;1;0.7
1;0.5;0.285714286;0.428571429;0.142857143;0;0.748251748;0;0.45
1;0.42;0.25;0.3;0.2;0.111111111;0.777777778;1;0.333333333
0;0.5;0.4;0.4;0.4;0.444444444;1.285714286;0;0.5
0;0.5;0.352941176;0.428571429;0.3;0.2;0.951612903;1;0.4
1;0.5;0.235294118;0.3;0.142857143;0.4;1.050847458;0;0.2
1;0.42;0.235294118;0.333333333;0.125;0.578947368;0.71942446;1;0.25
0;0.83;0.555555556;0.666666667;0.444444444;0.315789474;1.39;0;0.833333333
0;0.58;0.5;0.4;0.571428571;0;0.963414634;1;0.6
1;0.75;0.636363636;0.833333333;0.4;0.75;1.037974684;0;0.9
0;0.33;0.357142857;0.571428571;0.142857143;0.25;0.902097902;1;0.111111111
0;0.33;0.357142857;0.714285714;0;0.75;1.108527132;0;0.166666667
0;0.67;0.529411765;0.75;0.333333333;0.384615385;0.669724771;1;0.833333333
1;0.92;0.823529412;1;0.625;0.615384615;1.493150685;0;0.916666667
1;0.5;0.352941176;0.375;0.333333333;0.333333333;0.68;1;0.25
0;0.67;0.529411765;0.5;0.555555556;0.666666667;1.470588235;0;0.75
0;0.33;0.5;0.714285714;0.285714286;0.333333333;0.626728111;1;0.545454545
1;0.67;0.416666667;0.285714286;0.6;0.555555556;1.595588235;0;0.363636364
0;0.5;0.416666667;0.5;0.25;0.75;0.785340314;1;0.625
0;0.5;0.454545455;0.571428571;0.25;0.25;1.273333333;0;0.5
0;0.67;0.588235294;0.777777778;0.375;0.142857143;1.008583691;1;0.666666667
1;0.75;0.722222222;0.75;0.7;0.642857143;0.991489362;0;0.833333333
0;0.75;0.533333333;0.285714286;0.75;0.28;1;1;0.833333333
0;0.67;0.466666667;0.375;0.571428571;0.32;1;0;0.75
0;0.42;0.333333333;0.375;0.285714286;0.340909091;1.215053763;1;0.333333333
1;0.5;0.2;0.428571429;0;0.477272727;0.82300885;0;0.25
0;0.25;0.066666667;0.125;0;0.4375;0.91503268;1;0.083333333
0;0.58;0.4;0.25;0.571428571;0.4375;1.092857143;0;0.416666667
0;0.42;0.285714286;0.285714286;0.285714286;0.333333333;0.547770701;1;0.35
1;0.5;0.428571429;0.285714286;0.571428571;0.666666667;1.825581395;0;0.7
0;0.17;0.285714286;0.5;0.125;0.333333333;1;1;0.4
1;0.67;0.428571429;0.285714286;0.571428571;0.166666667;1;0;0.8
1;0.33;0.333333333;0.5;0.2;0.5;1.494382022;1;0.6
0;0.5;0.222222222;0.25;0.2;0;0.669172932;0;0
0;0.33;0.454545455;0.4;0.5;0.666666667;0.787401575;1;0.583333333
1;0.42;0.272727273;0.5;0;0.166666667;1.27;0;0.333333333
1;0.75;0.6;0.666666667;0.5;0.214285714;0.9;1;0.833333333
0;0.5;0.4;0.333333333;0.5;0.5;1.111111111;0;0.5
1;0.25;0.2;0.142857143;0.25;0.076923077;0.503759398;1;0.083333333
0;0.42;0.533333333;0.75;0.285714286;0.769230769;1.985074627;0;0.583333333
1;0.75;0.6;0.714285714;0.5;0.647058824;3.127659574;1;0.833333333
0;0.25;0;0;0;0.176470588;0.319727891;0;0
0;0.33;0.3125;0.5;0.125;0;1.04;1;0.166666667
1;0.5;0.375;0.5;0.25;1;0.961538462;0;0.416666667
1;0.58;0.555555556;0.777777778;0.333333333;0.363636364;0.73245614;1;0.666666667
0;0.92;0.777777778;0.888888889;0.666666667;0.454545455;1.365269461;0;0.916666667
0;0.33;0.421052632;0.555555556;0.3;0.375;0.698412698;1;0.428571429
0;0.33;0.631578947;0.7;0.555555556;0.375;1.431818182;0;0.785714286
0;0.67;0.533333333;0.5;0.555555556;0.555555556;3;1;0.6875
1;0.33;0.133333333;0.125;0.142857143;0.111111111;0.333333333;0;0.1875
0;0.25;0.214285714;0.428571429;0;0.5;0.796296296;1;0.05
0;0.58;0.230769231;0.142857143;0.333333333;0.166666667;1.255813953;0;0.25
0;0.5;0.333333333;0.375;0.3;0.166666667;0.585;1;0.4
1;0.5;0.5;0.5;0.5;0.833333333;1.709401709;0;0.7
0;0.42;0.25;0.25;0.25;0.391304348;1.043478261;1;0.3
1;0.42;0.25;0.153846154;0.363636364;0.391304348;0.958333333;0;0.2
1;0.67;0.526315789;0.555555556;0.5;0.352941176;0.724867725;1;0.6
0;0.5;0.473684211;0.5;0.444444444;0.470588235;1.379562044;0;0.5
1;0.83;0.6;0.875;0.285714286;0.25;1.242990654;1;0.8125
0;0.42;0.466666667;0.25;0.714285714;0.35;0.804511278;0;0.5625
0;0.17;0.076923077;0;0.142857143;0.142857143;0.37398374;1;0.066666667
0;0.42;0.230769231;0.285714286;0.166666667;0.571428571;2.673913043;0;0.266666667
0;0.33;0.214285714;0.428571429;0;0.2;0.934579439;1;0.25
1;0.75;0.428571429;0.285714286;0.571428571;0.4;1.07;0;0.55
1;0.42;0.285714286;0.375;0.166666667;0.5;0.76344086;1;0.357142857
0;0.67;0.357142857;0.285714286;0.428571429;0.5;1.309859155;0;0.571428571
0;0.67;0.428571429;0.5;0.375;0;0.675977654;1;0.5
1;0.58;0.571428571;0.857142857;0.285714286;1;1.479338843;0;0.571428571
0;0.42;0.25;0.5;0;0.444444444;0.788235294;1;0.125
1;0.17;0.076923077;0;0.166666667;0.333333333;1.268656716;0;0
0;0.25;0.133333333;0.166666667;0.111111111;0;0.754716981;1;0.0625
0;0.42;0.2;0.125;0.285714286;0.5;1.325;0;0.4375
0;0.08;0.133333333;0.142857143;0.125;0.5;0.883333333;1;0.1875
1;0.25;0.066666667;0.125;0;0;1.132075472;0;0
0;0.33;0.363636364;0.545454545;0.181818182;0.5;1.242424242;1;0.272727273
1;0.58;0.318181818;0.181818182;0.454545455;0.25;0.804878049;0;0.409090909
0;0.42;0.266666667;0.375;0.142857143;0.181818182;0.705555556;1;0.25
1;0.58;0.4;0.625;0.142857143;0.545454545;1.417322835;0;0.5
0;0.83;0.4;0.571428571;0.25;0.21875;1.682242991;1;0.625
1;0.83;0.533333333;0.75;0.285714286;0.5;0.594444444;0;0.75
0;0.5;0.230769231;0.285714286;0.166666667;0.333333333;0.5;1;0.1
0;0.83;0.538461538;0.714285714;0.333333333;0.533333333;2;0;0.8
1;0;0.095238095;0.2;0;0.5;0.943661972;1;0
0;0.33;0.142857143;0.181818182;0.1;0.5;1.059701493;0;0.083333333
0;0.25;0.272727273;0.75;0;0.178571429;0.813793103;1;0.083333333
1;0.33;0.272727273;0.2;0.333333333;0.678571429;1.228813559;0;0.333333333
0;0.25;0.19047619;0.1;0.272727273;0.3125;0.728813559;1;0
1;0.58;0.363636364;0.454545455;0.272727273;0.4375;1.372093023;0;0.363636364
0;0.17;0.272727273;0.363636364;0.181818182;0.142857143;0.716981132;1;0.136363636
1;0.5;0.454545455;0.454545455;0.454545455;0.714285714;1.394736842;0;0.681818182
